Timestamp, pH Value
2024-11-17 18:56:28, pH:7.71
2024-11-17 18:56:29, pH:7.69
2024-11-17 18:56:30, pH:7.69
2024-11-17 18:56:31, pH:7.69
2024-11-17 18:56:32, pH:7.70
2024-11-17 18:56:33, pH:7.70
2024-11-17 18:56:33, pH:7.69
2024-11-17 18:56:34, pH:7.69
2024-11-17 18:56:35, pH:7.70
2024-11-17 18:56:36, pH:7.70
2024-11-17 18:56:37, pH:7.70
2024-11-17 18:56:38, pH:7.69
2024-11-17 18:56:39, pH:7.69
2024-11-17 18:56:40, pH:7.70
2024-11-17 18:56:41, pH:7.70
2024-11-17 18:56:42, pH:7.69
2024-11-17 18:56:42, pH:7.69
2024-11-17 18:56:43, pH:7.69
2024-11-17 18:56:44, pH:7.70
2024-11-17 18:56:45, pH:7.70
2024-11-17 18:56:46, pH:7.70
2024-11-17 18:56:47, pH:7.69
2024-11-17 18:56:48, pH:7.69
2024-11-17 18:56:49, pH:7.69
2024-11-17 18:56:50, pH:7.68
2024-11-17 18:56:51, pH:7.69
2024-11-17 18:56:51, pH:7.69
2024-11-17 18:56:52, pH:7.69
2024-11-17 18:56:53, pH:7.70
2024-11-17 18:56:54, pH:7.70
2024-11-17 18:56:55, pH:7.69
2024-11-17 18:56:56, pH:7.69
2024-11-17 18:56:57, pH:7.69
2024-11-17 18:56:58, pH:7.70
2024-11-17 18:56:59, pH:7.69
2024-11-17 18:57:00, pH:7.69
2024-11-17 18:57:00, pH:7.70
2024-11-17 18:57:01, pH:7.70
2024-11-17 18:57:02, pH:7.69
2024-11-17 18:57:03, pH:7.69
2024-11-17 18:57:04, pH:7.69
2024-11-17 18:57:05, pH:7.69
2024-11-17 18:57:06, pH:7.69
2024-11-17 18:57:07, pH:7.69
2024-11-17 18:57:08, pH:7.69
2024-11-17 18:57:09, pH:7.69
2024-11-17 18:57:09, pH:7.69
2024-11-17 18:57:10, pH:7.69
2024-11-17 18:57:11, pH:7.70
2024-11-17 18:57:12, pH:7.69
2024-11-17 18:57:13, pH:7.69
2024-11-17 18:57:14, pH:7.70
2024-11-17 18:57:15, pH:7.69
2024-11-17 18:57:16, pH:7.68
2024-11-17 18:57:17, pH:7.69
2024-11-17 18:57:18, pH:7.68
2024-11-17 18:57:18, pH:7.68
2024-11-17 18:57:19, pH:7.69
2024-11-17 18:57:20, pH:7.68
2024-11-17 18:57:21, pH:7.70
2024-11-17 18:57:22, pH:7.69
2024-11-17 18:57:23, pH:7.70
2024-11-17 18:57:24, pH:7.69
2024-11-17 18:57:25, pH:7.68
2024-11-17 18:57:26, pH:7.69
2024-11-17 18:57:27, pH:7.69
2024-11-17 18:57:28, pH:7.69
2024-11-17 18:57:28, pH:7.69
2024-11-17 18:57:29, pH:7.69
2024-11-17 18:57:30, pH:7.69
2024-11-17 18:57:31, pH:7.69
2024-11-17 18:57:32, pH:7.69
2024-11-17 18:57:33, pH:7.70
2024-11-17 18:57:34, pH:7.69
2024-11-17 18:57:35, pH:7.69
2024-11-17 18:57:36, pH:7.69
2024-11-17 18:57:37, pH:7.69
2024-11-17 18:57:37, pH:7.69
2024-11-17 18:57:38, pH:7.69
2024-11-17 18:57:39, pH:7.69
2024-11-17 18:57:40, pH:7.69
2024-11-17 18:57:41, pH:7.70
2024-11-17 18:57:42, pH:7.69
2024-11-17 18:57:43, pH:7.70
2024-11-17 18:57:44, pH:7.68
2024-11-17 18:57:45, pH:7.68
2024-11-17 18:57:46, pH:7.70
2024-11-17 18:57:46, pH:7.69
2024-11-17 18:57:47, pH:7.69
2024-11-17 18:57:48, pH:7.69
2024-11-17 18:57:49, pH:7.68
2024-11-17 18:57:50, pH:7.69
2024-11-17 18:57:51, pH:7.68
2024-11-17 18:57:52, pH:7.69
2024-11-17 18:57:53, pH:7.68
2024-11-17 18:57:54, pH:7.68
2024-11-17 18:57:55, pH:7.69
2024-11-17 18:57:55, pH:7.67
2024-11-17 18:57:56, pH:7.69
2024-11-17 18:57:57, pH:7.68
2024-11-17 18:57:58, pH:7.68
2024-11-17 18:57:59, pH:7.68
2024-11-17 18:58:00, pH:7.69
2024-11-17 18:58:01, pH:7.68
2024-11-17 18:58:02, pH:7.68
2024-11-17 18:58:03, pH:7.68
2024-11-17 18:58:04, pH:7.68
2024-11-17 18:58:04, pH:7.67
2024-11-17 18:58:05, pH:7.68
2024-11-17 18:58:06, pH:7.69
2024-11-17 18:58:07, pH:7.68
2024-11-17 18:58:08, pH:7.68
2024-11-17 18:58:09, pH:7.69
2024-11-17 18:58:10, pH:7.68
2024-11-17 18:58:11, pH:7.69
2024-11-17 18:58:12, pH:7.68
2024-11-17 18:58:13, pH:7.69
2024-11-17 18:58:13, pH:7.69
2024-11-17 18:58:14, pH:7.69
2024-11-17 18:58:15, pH:7.69
2024-11-17 18:58:16, pH:7.68
2024-11-17 18:58:17, pH:7.68
2024-11-17 18:58:18, pH:7.69
2024-11-17 18:58:19, pH:7.69
2024-11-17 18:58:20, pH:7.68
2024-11-17 18:58:21, pH:7.68
2024-11-17 18:58:22, pH:7.68
2024-11-17 18:58:23, pH:7.69
2024-11-17 18:58:23, pH:7.68
2024-11-17 18:58:24, pH:7.68
2024-11-17 18:58:25, pH:7.68
2024-11-17 18:58:26, pH:7.68
2024-11-17 18:58:27, pH:7.67
2024-11-17 18:58:28, pH:7.68
2024-11-17 18:58:29, pH:7.68
2024-11-17 18:58:30, pH:7.67
2024-11-17 18:58:31, pH:7.68
2024-11-17 18:58:32, pH:7.68
2024-11-17 18:58:32, pH:7.69
2024-11-17 18:58:33, pH:7.68
2024-11-17 18:58:34, pH:7.68
2024-11-17 18:58:35, pH:7.68
2024-11-17 18:58:36, pH:7.68
2024-11-17 18:58:37, pH:7.68
2024-11-17 18:58:38, pH:7.67
2024-11-17 18:58:39, pH:7.68
2024-11-17 18:58:40, pH:7.68
2024-11-17 18:58:41, pH:7.69
2024-11-17 18:58:41, pH:7.68
2024-11-17 18:58:42, pH:7.68
2024-11-17 18:58:43, pH:7.67
2024-11-17 18:58:44, pH:7.69
2024-11-17 18:58:45, pH:7.68
2024-11-17 18:58:46, pH:7.68
2024-11-17 18:58:47, pH:7.67
2024-11-17 18:58:48, pH:7.68
2024-11-17 18:58:49, pH:7.68
2024-11-17 18:58:50, pH:7.68
2024-11-17 18:58:50, pH:7.68
2024-11-17 18:58:51, pH:7.69
2024-11-17 18:58:52, pH:7.68
2024-11-17 18:58:53, pH:7.68
2024-11-17 18:58:54, pH:7.68
2024-11-17 18:58:55, pH:7.68
2024-11-17 18:58:56, pH:7.68
2024-11-17 18:58:57, pH:7.68
2024-11-17 18:58:58, pH:7.67
2024-11-17 18:58:59, pH:7.68
2024-11-17 18:58:59, pH:7.68
2024-11-17 18:59:00, pH:7.68
2024-11-17 18:59:01, pH:7.68
2024-11-17 18:59:02, pH:7.68
2024-11-17 18:59:03, pH:7.69
2024-11-17 18:59:04, pH:7.68
2024-11-17 18:59:05, pH:7.67
2024-11-17 18:59:06, pH:7.68
2024-11-17 18:59:07, pH:7.68
2024-11-17 18:59:08, pH:7.68
2024-11-17 18:59:08, pH:7.69
2024-11-17 18:59:09, pH:7.68
2024-11-17 18:59:10, pH:7.67
2024-11-17 18:59:11, pH:7.68
2024-11-17 18:59:12, pH:7.68
2024-11-17 18:59:13, pH:7.68
2024-11-17 18:59:14, pH:7.68
2024-11-17 18:59:15, pH:7.67
2024-11-17 18:59:16, pH:7.68
2024-11-17 18:59:17, pH:7.68
2024-11-17 18:59:18, pH:7.68
2024-11-17 18:59:18, pH:7.67
2024-11-17 18:59:19, pH:7.67
2024-11-17 18:59:20, pH:7.67
2024-11-17 18:59:21, pH:7.67
2024-11-17 18:59:22, pH:7.68
2024-11-17 18:59:23, pH:7.68
2024-11-17 18:59:24, pH:7.68
2024-11-17 18:59:25, pH:7.67
2024-11-17 18:59:26, pH:7.68
2024-11-17 18:59:27, pH:7.68
2024-11-17 18:59:27, pH:7.67
2024-11-17 18:59:28, pH:7.68
2024-11-17 18:59:29, pH:7.68
2024-11-17 18:59:30, pH:7.68
2024-11-17 18:59:31, pH:7.68
2024-11-17 18:59:32, pH:7.68
2024-11-17 18:59:33, pH:7.68
2024-11-17 18:59:34, pH:7.67
2024-11-17 18:59:35, pH:7.68
2024-11-17 18:59:36, pH:7.67
2024-11-17 18:59:36, pH:7.68
2024-11-17 18:59:37, pH:7.66
2024-11-17 18:59:38, pH:7.68
2024-11-17 18:59:39, pH:7.67
2024-11-17 18:59:40, pH:7.68
2024-11-17 18:59:41, pH:7.67
2024-11-17 18:59:42, pH:7.68
2024-11-17 18:59:43, pH:7.68
2024-11-17 18:59:44, pH:7.68
2024-11-17 18:59:45, pH:7.67
2024-11-17 18:59:45, pH:7.67
2024-11-17 18:59:46, pH:7.68
2024-11-17 18:59:47, pH:7.67
2024-11-17 18:59:48, pH:7.67
2024-11-17 18:59:49, pH:7.68
2024-11-17 18:59:50, pH:7.67
2024-11-17 18:59:51, pH:7.68
2024-11-17 18:59:52, pH:7.68
2024-11-17 18:59:53, pH:7.67
2024-11-17 18:59:54, pH:7.67
2024-11-17 18:59:54, pH:7.67
2024-11-17 18:59:55, pH:7.68
2024-11-17 18:59:56, pH:7.68
2024-11-17 18:59:57, pH:7.67
2024-11-17 18:59:58, pH:7.67
2024-11-17 18:59:59, pH:7.67
2024-11-17 19:00:00, pH:7.67
2024-11-17 19:00:01, pH:7.68
2024-11-17 19:00:02, pH:7.67
2024-11-17 19:00:03, pH:7.67
2024-11-17 19:00:03, pH:7.68
2024-11-17 19:00:04, pH:7.67
2024-11-17 19:00:05, pH:7.68
2024-11-17 19:00:06, pH:7.67
2024-11-17 19:00:07, pH:7.68
2024-11-17 19:00:08, pH:7.67
2024-11-17 19:00:09, pH:7.67
2024-11-17 19:00:10, pH:7.67
2024-11-17 19:00:11, pH:7.67
2024-11-17 19:00:12, pH:7.67
2024-11-17 19:00:13, pH:7.67
2024-11-17 19:00:13, pH:7.67
2024-11-17 19:00:14, pH:7.67
2024-11-17 19:00:15, pH:7.68
2024-11-17 19:00:16, pH:7.67
2024-11-17 19:00:17, pH:7.68
2024-11-17 19:00:18, pH:7.67
2024-11-17 19:00:19, pH:7.67
2024-11-17 19:00:20, pH:7.66
2024-11-17 19:00:21, pH:7.68
2024-11-17 19:00:22, pH:7.67
2024-11-17 19:00:22, pH:7.68
2024-11-17 19:00:23, pH:7.66
2024-11-17 19:00:24, pH:7.67
2024-11-17 19:00:25, pH:7.67
2024-11-17 19:00:26, pH:7.67
2024-11-17 19:00:27, pH:7.67
2024-11-17 19:00:28, pH:7.67
2024-11-17 19:00:29, pH:7.66
2024-11-17 19:00:30, pH:7.68
2024-11-17 19:00:31, pH:7.66
2024-11-17 19:00:31, pH:7.66
2024-11-17 19:00:32, pH:7.67
2024-11-17 19:00:33, pH:7.67
2024-11-17 19:00:34, pH:7.67
2024-11-17 19:00:35, pH:7.67
2024-11-17 19:00:36, pH:7.66
2024-11-17 19:00:37, pH:7.67
2024-11-17 19:00:38, pH:7.66
2024-11-17 19:00:39, pH:7.67
2024-11-17 19:00:40, pH:7.67
2024-11-17 19:00:40, pH:7.66
2024-11-17 19:00:41, pH:7.67
2024-11-17 19:00:42, pH:7.68
2024-11-17 19:00:43, pH:7.66
2024-11-17 19:00:44, pH:7.67
2024-11-17 19:00:45, pH:7.66
2024-11-17 19:00:46, pH:7.67
2024-11-17 19:00:47, pH:7.67
2024-11-17 19:00:48, pH:7.67
2024-11-17 19:00:49, pH:7.66
2024-11-17 19:00:49, pH:7.68
2024-11-17 19:00:50, pH:7.66
2024-11-17 19:00:51, pH:7.66
2024-11-17 19:00:52, pH:7.67
2024-11-17 19:00:53, pH:7.66
2024-11-17 19:00:54, pH:7.67
2024-11-17 19:00:55, pH:7.67
2024-11-17 19:00:56, pH:7.67
2024-11-17 19:00:57, pH:7.67
2024-11-17 19:00:58, pH:7.67
2024-11-17 19:00:58, pH:7.67
2024-11-17 19:00:59, pH:7.68
2024-11-17 19:01:00, pH:7.67
2024-11-17 19:01:01, pH:7.66
2024-11-17 19:01:02, pH:7.67
2024-11-17 19:01:03, pH:7.66
2024-11-17 19:01:04, pH:7.66
2024-11-17 19:01:05, pH:7.66
2024-11-17 19:01:06, pH:7.67
2024-11-17 19:01:07, pH:7.66
2024-11-17 19:01:08, pH:7.66
2024-11-17 19:01:08, pH:7.67
2024-11-17 19:01:09, pH:7.67
2024-11-17 19:01:10, pH:7.66
2024-11-17 19:01:11, pH:7.67
2024-11-17 19:01:12, pH:7.66
2024-11-17 19:01:13, pH:7.67
2024-11-17 19:01:14, pH:7.67
2024-11-17 19:01:15, pH:7.67
2024-11-17 19:01:16, pH:7.66
2024-11-17 19:01:17, pH:7.67
2024-11-17 19:01:17, pH:7.66
2024-11-17 19:01:18, pH:7.67
2024-11-17 19:01:19, pH:7.66
2024-11-17 19:01:20, pH:7.67
2024-11-17 19:01:21, pH:7.67
2024-11-17 19:01:22, pH:7.66
2024-11-17 19:01:23, pH:7.67
2024-11-17 19:01:24, pH:7.65
2024-11-17 19:01:25, pH:7.66
2024-11-17 19:01:26, pH:7.66
2024-11-17 19:01:26, pH:7.67
2024-11-17 19:01:27, pH:7.66
2024-11-17 19:01:28, pH:7.66
2024-11-17 19:01:29, pH:7.66
2024-11-17 19:01:30, pH:7.66
2024-11-17 19:01:31, pH:7.66
2024-11-17 19:01:32, pH:7.67
2024-11-17 19:01:33, pH:7.67
2024-11-17 19:01:34, pH:7.66
2024-11-17 19:01:35, pH:7.67
2024-11-17 19:01:35, pH:7.66
2024-11-17 19:01:36, pH:7.66
2024-11-17 19:01:37, pH:7.66
2024-11-17 19:01:38, pH:7.66
2024-11-17 19:01:39, pH:7.66
2024-11-17 19:01:40, pH:7.67
2024-11-17 19:01:41, pH:7.66
2024-11-17 19:01:42, pH:7.66
2024-11-17 19:01:43, pH:7.66
2024-11-17 19:01:44, pH:7.66
2024-11-17 19:01:44, pH:7.66
2024-11-17 19:01:45, pH:7.66
2024-11-17 19:01:46, pH:7.66
2024-11-17 19:01:47, pH:7.66
2024-11-17 19:01:48, pH:7.66
2024-11-17 19:01:49, pH:7.66
2024-11-17 19:01:50, pH:7.67
2024-11-17 19:01:51, pH:7.66
2024-11-17 19:01:52, pH:7.66
2024-11-17 19:01:53, pH:7.65
2024-11-17 19:01:53, pH:7.66
2024-11-17 19:01:54, pH:7.65
2024-11-17 19:01:55, pH:7.66
2024-11-17 19:01:56, pH:7.67
2024-11-17 19:01:57, pH:7.67
2024-11-17 19:01:58, pH:7.66
2024-11-17 19:01:59, pH:7.66
2024-11-17 19:02:00, pH:7.66
2024-11-17 19:02:01, pH:7.65
2024-11-17 19:02:02, pH:7.66
2024-11-17 19:02:03, pH:7.66
2024-11-17 19:02:03, pH:7.66
2024-11-17 19:02:04, pH:7.67
2024-11-17 19:02:05, pH:7.66
2024-11-17 19:02:06, pH:7.66
2024-11-17 19:02:07, pH:7.65
2024-11-17 19:02:08, pH:7.66
2024-11-17 19:02:09, pH:7.66
2024-11-17 19:02:10, pH:7.66
2024-11-17 19:02:11, pH:7.66
2024-11-17 19:02:12, pH:7.66
2024-11-17 19:02:12, pH:7.66
2024-11-17 19:02:13, pH:7.66
2024-11-17 19:02:14, pH:7.66
2024-11-17 19:02:15, pH:7.66
2024-11-17 19:02:16, pH:7.66
2024-11-17 19:02:17, pH:7.66
2024-11-17 19:02:18, pH:7.66
2024-11-17 19:02:19, pH:7.66
2024-11-17 19:02:20, pH:7.66
2024-11-17 19:02:21, pH:7.66
2024-11-17 19:02:21, pH:7.66
2024-11-17 19:02:22, pH:7.66
2024-11-17 19:02:23, pH:7.66
2024-11-17 19:02:24, pH:7.65
2024-11-17 19:02:25, pH:7.66
2024-11-17 19:02:26, pH:7.66
2024-11-17 19:02:27, pH:7.67
2024-11-17 19:02:28, pH:7.66
2024-11-17 19:02:29, pH:7.66
2024-11-17 19:02:30, pH:7.65
2024-11-17 19:02:30, pH:7.66
2024-11-17 19:02:31, pH:7.66
2024-11-17 19:02:32, pH:7.66
2024-11-17 19:02:33, pH:7.67
2024-11-17 19:02:34, pH:7.67
2024-11-17 19:02:35, pH:7.66
2024-11-17 19:02:36, pH:7.66
2024-11-17 19:02:37, pH:7.65
2024-11-17 19:02:38, pH:7.66
2024-11-17 19:02:39, pH:7.66
2024-11-17 19:02:39, pH:7.66
2024-11-17 19:02:40, pH:7.66
2024-11-17 19:02:41, pH:7.66
2024-11-17 19:02:42, pH:7.66
2024-11-17 19:02:43, pH:7.66
2024-11-17 19:02:44, pH:7.66
2024-11-17 19:02:45, pH:7.66
2024-11-17 19:02:46, pH:7.66
2024-11-17 19:02:47, pH:7.66
2024-11-17 19:02:48, pH:7.66
2024-11-17 19:02:48, pH:7.66
2024-11-17 19:02:49, pH:7.66
2024-11-17 19:02:50, pH:7.67
2024-11-17 19:02:51, pH:7.66
2024-11-17 19:02:52, pH:7.66
2024-11-17 19:02:53, pH:7.66
2024-11-17 19:02:54, pH:7.66
2024-11-17 19:02:55, pH:7.66
2024-11-17 19:02:56, pH:7.66
2024-11-17 19:02:57, pH:7.65
2024-11-17 19:02:58, pH:7.66
2024-11-17 19:02:58, pH:7.67
2024-11-17 19:02:59, pH:7.66
2024-11-17 19:03:00, pH:7.66
2024-11-17 19:03:01, pH:7.65
2024-11-17 19:03:02, pH:7.66
2024-11-17 19:03:03, pH:7.66
2024-11-17 19:03:04, pH:7.65
2024-11-17 19:03:05, pH:7.66
2024-11-17 19:03:06, pH:7.67
2024-11-17 19:03:07, pH:7.66
2024-11-17 19:03:07, pH:7.66
2024-11-17 19:03:08, pH:7.65
2024-11-17 19:03:09, pH:7.67
2024-11-17 19:03:10, pH:7.65
2024-11-17 19:03:11, pH:7.67
2024-11-17 19:03:12, pH:7.66
2024-11-17 19:03:13, pH:7.66
2024-11-17 19:03:14, pH:7.66
2024-11-17 19:03:15, pH:7.67
2024-11-17 19:03:16, pH:7.67
2024-11-17 19:03:16, pH:7.66
2024-11-17 19:03:17, pH:7.66
2024-11-17 19:03:18, pH:7.66
2024-11-17 19:03:19, pH:7.66
2024-11-17 19:03:20, pH:7.66
2024-11-17 19:03:21, pH:7.65
2024-11-17 19:03:22, pH:7.66
2024-11-17 19:03:23, pH:7.66
2024-11-17 19:03:24, pH:7.66
2024-11-17 19:03:25, pH:7.66
2024-11-17 19:03:25, pH:7.66
2024-11-17 19:03:26, pH:7.66
2024-11-17 19:03:27, pH:7.66
2024-11-17 19:03:28, pH:7.66
2024-11-17 19:03:29, pH:7.66
2024-11-17 19:03:30, pH:7.66
2024-11-17 19:03:31, pH:7.66
2024-11-17 19:03:32, pH:7.67
2024-11-17 19:03:33, pH:7.66
2024-11-17 19:03:34, pH:7.66
2024-11-17 19:03:34, pH:7.67
2024-11-17 19:03:35, pH:7.65
2024-11-17 19:03:36, pH:7.67
2024-11-17 19:03:37, pH:7.67
2024-11-17 19:03:38, pH:7.66
2024-11-17 19:03:39, pH:7.66
2024-11-17 19:03:40, pH:7.66
2024-11-17 19:03:41, pH:7.65
2024-11-17 19:03:42, pH:7.66
2024-11-17 19:03:43, pH:7.66
2024-11-17 19:03:43, pH:7.66
2024-11-17 19:03:44, pH:7.66
2024-11-17 19:03:45, pH:7.66
2024-11-17 19:03:46, pH:7.65
2024-11-17 19:03:47, pH:7.66
2024-11-17 19:03:48, pH:7.66
2024-11-17 19:03:49, pH:7.66
2024-11-17 19:03:50, pH:7.66
2024-11-17 19:03:51, pH:7.67
2024-11-17 19:03:52, pH:7.67
2024-11-17 19:03:53, pH:7.66
2024-11-17 19:03:53, pH:7.65
2024-11-17 19:03:54, pH:7.66
2024-11-17 19:03:55, pH:7.66
2024-11-17 19:03:56, pH:7.66
2024-11-17 19:03:57, pH:7.66
2024-11-17 19:03:58, pH:7.65
2024-11-17 19:03:59, pH:7.66
2024-11-17 19:04:00, pH:7.67
2024-11-17 19:04:01, pH:7.65
2024-11-17 19:04:02, pH:7.66
2024-11-17 19:04:02, pH:7.66
2024-11-17 19:04:03, pH:7.67
2024-11-17 19:04:04, pH:7.67
2024-11-17 19:04:05, pH:7.66
2024-11-17 19:04:06, pH:7.66
2024-11-17 19:04:07, pH:7.66
2024-11-17 19:04:08, pH:7.66
2024-11-17 19:04:09, pH:7.66
2024-11-17 19:04:10, pH:7.66
2024-11-17 19:04:11, pH:7.66
2024-11-17 19:04:11, pH:7.66
2024-11-17 19:04:12, pH:7.66
2024-11-17 19:04:13, pH:7.66
2024-11-17 19:04:14, pH:7.66
2024-11-17 19:04:15, pH:7.66
2024-11-17 19:04:16, pH:7.66
2024-11-17 19:04:17, pH:7.66
2024-11-17 19:04:18, pH:7.66
2024-11-17 19:04:19, pH:7.66
2024-11-17 19:04:20, pH:7.67
2024-11-17 19:04:20, pH:7.66
2024-11-17 19:04:21, pH:7.67
2024-11-17 19:04:22, pH:7.66
2024-11-17 19:04:23, pH:7.67
2024-11-17 19:04:24, pH:7.67
2024-11-17 19:04:25, pH:7.66
2024-11-17 19:04:26, pH:7.66
2024-11-17 19:04:27, pH:7.65
2024-11-17 19:04:28, pH:7.66
2024-11-17 19:04:29, pH:7.66
2024-11-17 19:04:29, pH:7.65
2024-11-17 19:04:30, pH:7.66
2024-11-17 19:04:31, pH:7.66
2024-11-17 19:04:32, pH:7.66
2024-11-17 19:04:33, pH:7.65
2024-11-17 19:04:34, pH:7.66
2024-11-17 19:04:35, pH:7.66
2024-11-17 19:04:36, pH:7.66
2024-11-17 19:04:37, pH:7.66
2024-11-17 19:04:38, pH:7.66
2024-11-17 19:04:38, pH:7.65
2024-11-17 19:04:39, pH:7.66
2024-11-17 19:04:40, pH:7.65
2024-11-17 19:04:41, pH:7.65
2024-11-17 19:04:42, pH:7.66
2024-11-17 19:04:43, pH:7.66
2024-11-17 19:04:44, pH:7.66
2024-11-17 19:04:45, pH:7.66
2024-11-17 19:04:46, pH:7.66
2024-11-17 19:04:47, pH:7.66
2024-11-17 19:04:48, pH:7.66
2024-11-17 19:04:48, pH:7.66
2024-11-17 19:04:49, pH:7.66
2024-11-17 19:04:50, pH:7.67
2024-11-17 19:04:51, pH:7.67
2024-11-17 19:04:52, pH:7.67
2024-11-17 19:04:53, pH:7.66
2024-11-17 19:04:54, pH:7.66
2024-11-17 19:04:55, pH:7.67
2024-11-17 19:04:56, pH:7.67
2024-11-17 19:04:57, pH:7.66
2024-11-17 19:04:57, pH:7.67
2024-11-17 19:04:58, pH:7.66
2024-11-17 19:04:59, pH:7.66
2024-11-17 19:05:00, pH:7.66
2024-11-17 19:05:01, pH:7.67
2024-11-17 19:05:02, pH:7.67
2024-11-17 19:05:03, pH:7.67
2024-11-17 19:05:04, pH:7.66
2024-11-17 19:05:05, pH:7.67
2024-11-17 19:05:06, pH:7.66
2024-11-17 19:05:06, pH:7.66
2024-11-17 19:05:07, pH:7.67
2024-11-17 19:05:08, pH:7.66
2024-11-17 19:05:09, pH:7.66
2024-11-17 19:05:10, pH:7.67
2024-11-17 19:05:11, pH:7.66
2024-11-17 19:05:12, pH:7.67
2024-11-17 19:05:13, pH:7.66
2024-11-17 19:05:14, pH:7.66
2024-11-17 19:05:15, pH:7.66
2024-11-17 19:05:15, pH:7.66
2024-11-17 19:05:16, pH:7.66
2024-11-17 19:05:17, pH:7.67
2024-11-17 19:05:18, pH:7.66
2024-11-17 19:05:19, pH:7.66
2024-11-17 19:05:20, pH:7.66
2024-11-17 19:05:21, pH:7.66
2024-11-17 19:05:22, pH:7.67
2024-11-17 19:05:23, pH:7.66
2024-11-17 19:05:24, pH:7.67
2024-11-17 19:05:24, pH:7.66
2024-11-17 19:05:25, pH:7.67
2024-11-17 19:05:26, pH:7.66
2024-11-17 19:05:27, pH:7.66
2024-11-17 19:05:28, pH:7.66
2024-11-17 19:05:29, pH:7.67
2024-11-17 19:05:30, pH:7.66
2024-11-17 19:05:31, pH:7.66
2024-11-17 19:05:32, pH:7.67
2024-11-17 19:05:33, pH:7.66
2024-11-17 19:05:33, pH:7.67
2024-11-17 19:05:34, pH:7.66
2024-11-17 19:05:35, pH:7.66
2024-11-17 19:05:36, pH:7.66
2024-11-17 19:05:37, pH:7.67
2024-11-17 19:05:38, pH:7.66
2024-11-17 19:05:39, pH:7.66
2024-11-17 19:05:40, pH:7.67
2024-11-17 19:05:41, pH:7.66
2024-11-17 19:05:42, pH:7.66
2024-11-17 19:05:43, pH:7.66
2024-11-17 19:05:43, pH:7.66
2024-11-17 19:05:44, pH:7.66
2024-11-17 19:05:45, pH:7.66
2024-11-17 19:05:46, pH:7.67
2024-11-17 19:05:47, pH:7.67
2024-11-17 19:05:48, pH:7.66
2024-11-17 19:05:49, pH:7.66
2024-11-17 19:05:50, pH:7.66
2024-11-17 19:05:51, pH:7.66
2024-11-17 19:05:52, pH:7.66
2024-11-17 19:05:52, pH:7.66
2024-11-17 19:05:53, pH:7.67
2024-11-17 19:05:54, pH:7.68
2024-11-17 19:05:55, pH:7.65
2024-11-17 19:05:56, pH:7.67
2024-11-17 19:05:57, pH:7.67
2024-11-17 19:05:58, pH:7.67
2024-11-17 19:05:59, pH:7.66
2024-11-17 19:06:00, pH:7.66
2024-11-17 19:06:01, pH:7.66
2024-11-17 19:06:01, pH:7.66
2024-11-17 19:06:02, pH:7.67
2024-11-17 19:06:03, pH:7.67
2024-11-17 19:06:04, pH:7.66
2024-11-17 19:06:05, pH:7.67
2024-11-17 19:06:06, pH:7.66
2024-11-17 19:06:07, pH:7.65
2024-11-17 19:06:08, pH:7.66
2024-11-17 19:06:09, pH:7.66
2024-11-17 19:06:10, pH:7.66
2024-11-17 19:06:10, pH:7.67
2024-11-17 19:06:11, pH:7.67
2024-11-17 19:06:12, pH:7.67
2024-11-17 19:06:13, pH:7.67
2024-11-17 19:06:14, pH:7.66
2024-11-17 19:06:15, pH:7.66
2024-11-17 19:06:16, pH:7.66
2024-11-17 19:06:17, pH:7.66
2024-11-17 19:06:18, pH:7.67
2024-11-17 19:06:19, pH:7.66
2024-11-17 19:06:19, pH:7.66
2024-11-17 19:06:20, pH:7.67
2024-11-17 19:06:21, pH:7.67
2024-11-17 19:06:22, pH:7.67
2024-11-17 19:06:23, pH:7.67
2024-11-17 19:06:24, pH:7.67
2024-11-17 19:06:25, pH:7.66
2024-11-17 19:06:26, pH:7.67
2024-11-17 19:06:27, pH:7.66
2024-11-17 19:06:28, pH:7.66
2024-11-17 19:06:28, pH:7.67
2024-11-17 19:06:29, pH:7.66
2024-11-17 19:06:30, pH:7.66
2024-11-17 19:06:31, pH:7.66
2024-11-17 19:06:32, pH:7.66
2024-11-17 19:06:33, pH:7.66
2024-11-17 19:06:34, pH:7.66
2024-11-17 19:06:35, pH:7.66
2024-11-17 19:06:36, pH:7.66
2024-11-17 19:06:37, pH:7.67
2024-11-17 19:06:38, pH:7.67
2024-11-17 19:06:38, pH:7.66
2024-11-17 19:06:39, pH:7.66
2024-11-17 19:06:40, pH:7.66
2024-11-17 19:06:41, pH:7.66
2024-11-17 19:06:42, pH:7.66
2024-11-17 19:06:43, pH:7.67
2024-11-17 19:06:44, pH:7.66
2024-11-17 19:06:45, pH:7.67
2024-11-17 19:06:46, pH:7.66
2024-11-17 19:06:47, pH:7.67
2024-11-17 19:06:47, pH:7.66
2024-11-17 19:06:48, pH:7.66
2024-11-17 19:06:49, pH:7.67
2024-11-17 19:06:50, pH:7.66
2024-11-17 19:06:51, pH:7.67
2024-11-17 19:06:52, pH:7.66
2024-11-17 19:06:53, pH:7.67
2024-11-17 19:06:54, pH:7.66
2024-11-17 19:06:55, pH:7.66
2024-11-17 19:06:56, pH:7.66
2024-11-17 19:06:56, pH:7.66
2024-11-17 19:06:57, pH:7.66
